nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
90
230
280
310
360
320
370
410
480
550
480
380
380
460
440
460
440
440
430
440
470
430
460
430
460
400
430
440
440
430
450
480
430
410
430
440
410
450
420
460
440
440
440
440
470
410
410
440
440
410
460
440
430
400
440
440
480
440
450
450
440
430
430
420
410
460
410
440
440
450
420
470
430
420
400
410
460
470
430
440
450
440
440
420
440
420
460
440
430
410
470
440
460
440
400
470
410
460
470
420
460
450
430
420
430
430
470
430
450
440
410
430
440
430
440
450
470
420
480
440
410
410
430
430
420
400
470
440
450
410
450
380
460
470
460
440
460
460
430
420
440
470
430
440
400
450
430
450
420
450
450
420
440
430
480
420
430
430
450
420
410
460
440
440
420
460
440
400
450
470
460
420
440
480
400
450
410
450
450
430
420
410
420
470
420
450
460
430
420
430
400
450
460
430
440
470
430
450
440
440
430
430
430
440
440
440
450
390
430
460
430
460
430
410
440
430
440
430
420
410
460
420
440
430
460
470
420
370
320
270
240
190
130
110
60
