0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10
200
300
270
330
350
380
440
460
480
560
420
390
400
410
470
480
440
400
460
460
400
430
450
460
460
440
420
430
420
430
450
450
410
440
430
440
450
450
450
420
420
430
430
440
400
410
450
480
430
460
350
550
420
410
440
430
450
430
450
420
440
440
410
410
440
420
420
470
420
420
450
450
400
480
410
420
460
450
420
450
430
440
430
430
450
440
450
420
420
440
450
450
440
440
440
440
460
430
430
440
410
400
450
420
450
450
440
440
470
420
420
410
410
440
420
410
420
430
440
460
440
430
440
460
460
390
470
410
460
470
430
440
430
400
420
440
450
450
430
430
430
440
410
480
400
450
420
430
480
420
450
420
460
450
420
470
460
420
430
450
480
470
420
450
420
460
430
430
460
420
440
410
450
440
410
470
440
460
460
430
410
450
450
440
420
460
450
430
430
400
440
460
460
460
430
460
450
410
450
470
420
420
420
440
430
450
440
450
460
460
440
420
420
430
440
430
430
460
450
420
440
460
420
450
420
440
360
340
290
250
210
150
120
70
