5333,788,47,0,185,48781,245,51,0,102,6513,1157,59,0,1,12746,1013,27,0,66,49424,2046,91,0,81,40502,143,113,0,122,64608,644,17,0,1,57175,2547,24,0,79,34253,1727,55,0,17,69305,918,84,0,29
34055,1511,30,0,7,57946,997,31,0,81,72643,279,55,0,41,12906,2192,24,0,81,61212,1656,46,0,73,12833,1884,23,0,80,39230,1050,51,0,32,83504,1678,42,0,1,74266,1813,58,0,32,71285,354,32,0,0
84820,2077,27,0,60,62085,946,46,0,60,84572,1153,41,0,6,92870,476,48,0,58,52349,739,41,0,30,103478,1203,49,0,8,55561,703,55,0,31,96573,951,56,0,53,87875,770,56,0,0,12999,1620,27,0,55
101665,885,71,0,35,5756,549,27,0,30,108410,1870,38,0,1,87061,1378,26,0,13,113524,1996,48,0,2,41259,613,55,0,0,106490,346,31,0,35,65904,1167,92,0,15,14340,948,91,0,29,100916,2535,26,0,19
81530,1319,36,0,3,114058,820,35,0,0,69028,1986,28,0,23,80913,1081,47,0,32,109318,1649,86,0,3,58981,1842,42,0,0,63485,2110,24,0,4,94236,844,87,0,21,72436,764,66,0,20,84884,948,38,0,22
48890,1206,17,0,17,110591,673,100,0,35,88219,2064,25,0,33,115216,1107,42,0,23,110847,1383,24,0,31,108097,829,37,0,30,102767,1487,58,0,19,107754,1162,65,0,28,36803,1515,26,0,0,11695,1447,40,0,6
95622,883,40,0,3,98826,1916,83,0,23,5291,1070,38,0,20,33047,1639,62,0,0,77347,828,33,0,0,113900,1159,66,0,3,111802,721,40,0,20,55311,2040,33,0,11,100474,848,40,0,19,111103,1260,45,0,0
69211,1340,41,0,16,109511,1400,28,0,29,78089,1158,18,0,4,109695,767,43,0,8,61424,1057,59,0,5,114795,1888,94,0,6,81125,1426,75,0,12,82858,892,115,0,14,107423,1443,78,0,0,75834,593,82,0,27
86750,1147,60,0,81,13981,1626,24,0,53,77848,992,39,0,53,39718,1332,36,0,71,48517,697,70,0,85,54852,681,34,0,55,67436,581,48,0,1,63172,994,46,0,60,102154,1166,39,0,40,97569,2026,154,0,83
84214,1332,43,0,10,119410,952,27,0,10,97814,447,44,0,10,124150,1726,42,0,5,120531,1573,34,0,0,110476,1516,29,0,10,99575,1163,25,0,4,76869,681,143,0,6,93401,393,29,0,9,80142,1309,29,0,8
40567,1144,86,0,9,89674,709,45,0,62,93239,1775,33,0,2,63052,963,42,0,38,83691,1339,35,0,0,54802,1352,73,0,60,117462,1191,49,0,41,41458,1030,53,0,32,84013,1101,25,0,6,15198,541,99,0,17
94714,1198,33,0,34,119307,1089,22,0,53,83830,994,112,0,44,103502,184,21,0,48,107270,2112,36,0,9,107555,966,61,0,1,122842,750,83,0,14,75375,624,50,0,28,124143,1184,48,0,53,111378,1018,53,0,18
104526,2025,27,0,33,37470,940,76,0,28,47210,1342,40,0,6,14969,1547,50,0,29,113053,708,26,0,45,94320,1514,43,0,18,121160,2442,34,0,12,37231,734,35,0,39,100864,1901,29,0,0,14925,1079,61,0,29
73092,1220,43,0,1,113609,684,61,0,3,111610,2438,23,0,1,24421,918,39,0,32,72720,826,66,0,0,58171,406,25,0,1,10279,876,33,0,27,98336,2093,108,0,24,93120,622,44,0,1,6533,2456,27,0,31
16157,1446,65,0,16,9366,1146,34,0,41,58714,745,39,0,8,34314,1114,24,0,24,71890,1232,49,0,38,60416,1143,26,0,13,115020,1448,27,0,0,101594,1070,50,0,4,76969,1312,32,0,6,109517,1816,43,0,14
89038,2012,46,0,72,119874,933,54,0,16,115532,353,95,0,15,61893,1176,67,0,40,90963,1222,21,0,23,123726,611,39,0,1,71299,1124,58,0,54,103305,203,34,0,0,119439,2253,61,0,66,107703,1862,22,0,41
72933,999,37,0,41,37145,1391,53,0,0,119148,1222,38,0,11,103758,769,27,0,41,121670,1296,40,0,48,118175,1191,52,0,7,6691,705,24,0,21,63633,1295,39,0,19,36832,1717,51,0,3,71593,765,33,0,41
82972,1146,45,0,26,7300,1129,132,0,36,71676,1879,31,0,23,5026,2565,31,0,5,67718,1910,29,0,18,125017,1177,83,0,35,5636,1145,39,0,0,104667,249,87,0,23,120410,1784,28,0,27,61229,2169,56,0,31
108098,2097,42,0,2,10603,1612,28,0,19,125045,1894,30,0,21,119969,855,70,0,20,85487,680,65,0,20,118154,1501,29,0,17,82860,2366,48,0,20,117672,687,40,0,17,12814,1252,55,0,1,68826,1794,42,0,14
109457,862,23,0,11,110025,1380,39,0,13,124211,1807,27,0,38,82046,889,54,0,11,88011,1028,22,0,21,12595,1692,82,0,36,94074,1146,39,0,1,119237,664,42,0,14,90337,207,88,0,3,100674,1640,31,0,0
82258,2341,22,0,20,82018,1218,21,0,4,123052,122,48,0,6,49371,726,51,0,23,85228,1095,52,0,31,15203,272,33,0,19,98644,737,88,0,5,96677,1102,26,0,9,78932,1047,39,0,18,70306,2226,23,0,0
84681,749,68,0,4,123079,983,50,0,21,88468,786,84,0,1,93155,1630,42,0,3,63930,1085,19,0,21,8241,1684,76,0,2,74190,904,58,0,14,56287,756,17,0,15,75316,1145,95,0,16,80276,1304,29,0,13
109269,1389,25,0,0,113915,1631,34,0,55,81520,869,60,0,54,77038,2192,22,0,1,76079,630,36,0,51,82876,801,34,0,37,124439,1614,65,0,35,96899,558,25,0,34,48062,1677,39,0,47,122032,2328,43,0,53
102527,959,49,0,11,95055,1764,41,0,17,67444,2570,85,0,12,65460,1596,41,0,16,60242,309,68,0,17,108320,2311,17,0,10,52220,1033,29,0,1,66675,1473,26,0,16,94187,1588,33,0,17,110630,902,82,0,16
117560,2129,55,0,11,91634,556,76,0,20,58459,1644,38,0,32,100726,1396,41,0,0,109033,1838,23,0,31,52061,1055,64,0,18,90146,1319,32,0,16,41196,1577,46,0,30,69096,1121,38,0,10,106092,1643,53,0,26
34583,668,88,0,20,47831,2206,54,0,11,104838,1887,19,0,15,51038,893,21,0,21,107470,1683,44,0,20,86990,1668,108,0,4,119904,1239,17,0,19,99268,1526,71,0,10,126078,1740,50,0,5,111172,716,25,0,0
88644,946,44,0,4,121610,501,58,0,27,113600,1130,56,0,8,34124,1509,55,0,3,56204,1447,51,0,12,5720,800,41,0,22,73562,1113,19,0,18,81301,1396,33,0,24,114362,1996,56,0,1,120852,785,28,0,4
63182,1294,63,0,32,81573,1798,51,0,47,67086,1108,36,0,52,120419,1876,39,0,35,78360,1186,361,0,30,53431,1113,29,0,32,116108,1275,52,0,40,31760,1978,68,0,0,83454,975,56,0,1,116097,1825,44,0,31
128431,1132,27,0,5,116366,1962,43,0,5,81272,1510,29,0,4,128382,1048,47,0,4,52006,760,37,0,6,104122,540,53,0,6,33733,538,68,0,6,98087,1696,49,0,6,12648,1206,42,0,0,62108,2066,38,0,6
107276,1323,50,0,32,121720,877,62,0,30,41066,2320,60,0,9,15982,1909,33,0,14,10715,1360,43,0,33,108429,1630,43,0,31,40856,1330,42,0,29,121496,1176,57,0,5,127660,1069,53,0,15,90970,1467,49,0,0
78296,1403,16,0,7,76230,780,30,0,15,48060,1544,47,0,7,49719,1458,26,0,10,109837,1841,11,0,6,60955,915,24,0,0,61173,1741,32,0,2,92440,1951,59,0,12,95064,636,63,0,13,116285,1517,20,0,2
97402,103,28,0,9,52225,758,31,0,33,122957,1341,39,0,22,122599,954,37,0,10,52591,2442,53,0,19,79958,1424,63,0,10,127832,848,36,0,4,116307,970,36,0,17,10981,2314,82,0,0,33773,1296,51,0,0
88238,1258,59,0,43,118020,924,37,0,32,120718,1867,62,0,40,58728,434,48,0,24,73892,2176,47,0,0,67280,861,22,0,5,49969,1704,25,0,31,84828,1312,39,0,30,96335,1033,32,0,39,98280,547,92,0,23
72184,1059,49,0,2,78331,1327,44,0,2,103251,505,73,0,2,84658,1188,32,0,1,76017,2179,28,0,0,13712,1188,48,0,2,74355,1865,56,0,1,117292,1581,53,0,1,74650,1242,31,0,1,80882,355,53,0,0
73279,1827,48,0,25,98058,2022,42,0,5,127286,916,22,0,32,39947,1150,39,0,28,95005,1363,45,0,15,88493,1649,35,0,3,127216,807,48,0,28,109112,2411,16,0,26,125563,1198,38,0,32,102860,1125,72,0,0
110177,1010,30,0,12,11176,1085,84,0,27,85107,1545,40,0,7,89060,1240,26,0,21,53365,805,51,0,41,116140,1490,71,0,10,76907,979,56,0,7,31781,1046,48,0,14,65629,823,48,0,0,76943,1293,138,0,14
106992,1581,29,0,35,60175,1255,108,0,0,129568,1438,45,0,16,61613,1474,60,0,11,126029,672,35,0,40,105159,1503,42,0,3,96119,1678,45,0,24,61020,327,60,0,34,93203,1283,28,0,37,13066,909,17,0,5
102972,1222,22,0,1,87166,1230,31,0,40,98633,283,74,0,29,77117,1459,16,0,67,129363,870,54,0,56,126550,611,61,0,53,66010,1479,59,0,43,106105,1149,25,0,30,5745,1197,68,0,48,120742,1305,27,0,36
94878,1403,59,0,5,116414,1643,45,0,1,128483,1658,58,0,4,71596,826,33,0,0,125852,1089,34,0,5,89416,851,61,0,4,40447,1326,26,0,4,105629,1133,44,0,4,88491,2694,59,0,5,48788,823,29,0,5
5318,813,17,0,33,121296,903,21,0,40,68059,2330,51,0,0,112264,1853,43,0,34,97363,1390,24,0,28,123466,1067,55,0,19,124188,949,69,0,36,99557,201,119,0,21,86756,1287,41,0,15,102768,1688,53,0,26
126169,1468,36,0,0,129670,387,96,0,29,32125,1327,51,0,35,93489,2100,28,0,7,104758,1983,31,0,30,126201,2197,56,0,4,82061,1175,38,0,19,103913,1388,17,0,12,129376,666,75,0,12,72785,1897,58,0,4
68633,1652,28,0,67,67557,1081,76,0,20,66635,850,47,0,5,120962,614,44,0,37,118468,1070,29,0,3,62578,553,66,0,49,117320,463,24,0,8,126796,2028,53,0,56,54637,1176,48,0,64,38871,1531,48,0,0
95907,1343,33,0,14,65423,1595,35,0,61,69397,1097,17,0,8,126479,357,122,0,63,71981,2372,41,0,9,66978,1390,59,0,0,127108,927,19,0,41,104936,2376,44,0,12,61714,1186,56,0,16,112721,922,36,0,40
103210,2090,45,0,1,126831,868,33,0,41,85450,893,45,0,0,69218,1915,37,0,46,109515,2023,21,0,1,78422,1882,18,0,0,97510,1784,50,0,0,89484,1271,21,0,44,119276,2135,74,0,39,106265,545,50,0,0
5623,1607,70,0,0,39605,778,70,0,31,92868,1208,27,0,43,109896,1778,53,0,5,76467,1053,49,0,26,56340,1120,44,0,35,123679,1669,54,0,30,120257,1780,38,0,35,108413,719,21,0,30,128828,1157,53,0,25
101008,618,26,0,0,133430,1109,51,0,1,93011,787,56,0,35,132988,1616,38,0,37,32833,522,59,0,31,125312,2093,60,0,24,41338,563,38,0,2,98894,603,33,0,5,81717,1427,56,0,16,52035,872,84,0,4
128669,801,104,0,3,55119,1310,19,0,12,90109,703,43,0,9,9799,2348,45,0,17,107566,1773,56,0,1,99654,854,34,0,6,130130,1929,42,0,15,14597,637,49,0,0,132994,1607,71,0,13,50625,1929,40,0,17
81304,1918,38,0,19,129944,1126,74,0,21,118077,1608,95,0,3,129469,1956,21,0,2,121256,942,38,0,22,77841,937,51,0,0,79299,944,38,0,21,79832,2570,30,0,20,112846,1803,37,0,12,48262,774,34,0,0
88405,2046,19,0,20,38152,997,43,0,13,115119,699,56,0,47,69614,860,59,0,16,133481,2564,46,0,0,89380,1615,89,0,17,70983,148,62,0,2,95068,807,37,0,36,88073,799,104,0,37,70459,1866,44,0,29
130308,1212,35,0,19,118796,1262,64,0,38,107307,1630,63,0,0,71898,937,72,0,23,99675,764,33,0,10,109634,774,43,0,31,72031,1214,46,0,26,121698,1032,29,0,2,109331,1624,40,0,14,127688,1223,23,0,4
122675,1240,105,0,33,61943,1397,42,0,37,93876,1726,19,0,29,84730,758,61,0,33,132735,134,18,0,44,111492,697,55,0,30,104688,1704,25,0,0,84937,1246,28,0,16,54102,761,28,0,8,33140,1163,86,0,38
107491,1161,13,0,1,105039,2548,42,0,23,107196,1509,38,0,8,133662,1045,25,0,15,125218,1660,76,0,24,14052,1829,41,0,5,63716,2125,32,0,8,132371,1093,64,0,5,95742,1514,75,0,7,48140,1693,77,0,8
10408,1965,36,0,0,96094,1831,36,0,53,75038,698,71,0,4,91881,491,59,0,27,76136,1149,19,0,50,127065,1023,46,0,5,80894,1715,31,0,38,84238,770,32,0,19,107750,1149,67,0,2,126222,682,101,0,38
114588,1288,38,0,10,117201,683,82,0,13,39995,1805,65,0,2,82919,533,39,0,14,86752,1483,46,0,5,104199,2125,20,0,13,74421,733,47,0,0,117333,417,63,0,5,83646,738,39,0,7,58270,1223,46,0,11
98104,1684,26,0,25,125920,2453,54,0,39,82994,887,50,0,27,90273,1366,26,0,25,120987,555,49,0,46,135427,1834,60,0,10,119490,2097,28,0,20,60299,2533,57,0,6,130499,499,29,0,0,129893,658,61,0,5
85358,1777,18,0,0,97286,1729,30,0,18,128553,1903,60,0,5,68640,2365,36,0,15,112238,674,40,0,28,79904,1802,114,0,21,113420,1645,21,0,26,96618,1898,36,0,22,12464,1328,34,0,16,81373,787,46,0,11
63470,1631,55,0,32,107494,996,29,0,16,108357,1121,45,0,7,126559,2561,43,0,44,127721,762,32,0,0,104735,1170,34,0,23,111788,1942,23,0,18,103795,878,50,0,41,70773,1683,62,0,25,133824,1235,61,0,15
87068,1674,16,0,2,92979,1994,22,0,2,12338,835,31,0,7,121619,1065,58,0,6,56821,1362,51,0,8,61904,1482,40,0,2,118446,1864,46,0,1,123059,1421,43,0,3,67695,1773,36,0,2,58146,446,41,0,7
69791,759,34,0,11,120979,1663,21,0,43,91058,804,80,0,0,120197,2532,31,0,21,61898,1178,31,0,28,74238,1400,38,0,34,116826,766,52,0,9,130794,1068,36,0,21,74708,2175,44,0,11,95400,1225,63,0,6
6652,916,33,0,42,73665,664,33,0,35,88184,1601,97,0,37,128384,2144,40,0,11,122964,1135,53,0,35,7176,1946,28,0,13,5312,2081,73,0,39,74751,1255,43,0,41,108606,819,45,0,0,126897,529,58,0,27
116426,1113,25,0,18,121632,886,47,0,0,83178,1048,53,0,17,64659,1682,24,0,18,106653,1163,31,0,1,6960,2255,37,0,17,128731,1184,36,0,11,111214,1116,54,0,17,82561,899,44,0,4,130548,184,82,0,17
119009,1159,28,0,13,53259,771,62,0,29,5789,630,57,0,4,133948,951,47,0,27,91272,2532,66,0,4,134201,936,103,0,1,76308,715,34,0,18,116222,412,55,0,0,99917,1458,68,0,17,122997,649,46,0,26
51550,1322,67,0,28,49734,1115,39,0,12,41096,970,41,0,22,107484,760,36,0,19,74486,726,49,0,32,96686,888,60,0,0,88640,1528,43,0,30,118044,1317,35,0,10,129790,614,46,0,2,104967,717,53,0,31
125367,724,25,0,0,32511,1039,24,0,29,112675,1373,39,0,9,46311,1151,76,0,11,91236,858,26,0,29,122710,958,27,0,17,119794,631,86,0,29,74479,972,116,0,23,136877,1010,28,0,21,131609,1467,26,0,1
104169,2333,41,0,0,119876,1686,39,0,32,125982,199,45,0,25,5443,1301,24,0,4,77519,333,50,0,25,118733,1695,49,0,8,74973,1101,36,0,17,71788,127,29,0,26,127183,1801,50,0,4,90379,1172,78,0,5
92148,1799,74,0,20,102567,1020,41,0,2,130475,1192,24,0,3,104657,1094,102,0,0,112889,521,66,0,3,98619,2574,29,0,3,15432,922,42,0,4,125249,170,79,0,3,76154,1827,20,0,16,84961,1578,78,0,17
116902,1741,30,0,12,103136,1146,44,0,17,73393,1476,47,0,4,101020,1484,28,0,11,107299,293,81,0,23,106413,1605,31,0,7,126895,2179,53,0,11,103280,1133,45,0,2,107801,353,77,0,14,12978,1421,42,0,1
117495,2209,30,0,0,76173,749,46,0,26,84177,638,59,0,31,135638,525,29,0,1,135847,1181,50,0,44,83088,1987,43,0,9,14718,663,47,0,35,54878,599,57,0,0,81748,2302,32,0,32,64638,1105,88,0,40
113438,1122,38,0,18,108515,1652,53,0,11,39320,832,37,0,0,92021,541,45,0,28,134675,773,104,0,16,105522,385,62,0,28,97727,1610,30,0,3,123083,1717,50,0,17,121093,1404,31,0,13,121880,548,86,0,11
68465,1368,36,0,15,134339,1049,40,0,33,81609,1423,50,0,23,40320,981,41,0,4,116787,784,37,0,11,127122,1406,92,0,0,68349,963,30,0,28,57652,1107,52,0,27,37519,1108,41,0,19,84798,836,67,0,8
95752,502,89,0,33,53648,952,68,0,18,105268,831,41,0,25,100708,2291,25,0,33,77211,1133,63,0,0,108772,849,54,0,19,40430,819,53,0,18,10148,1605,26,0,28,51618,754,63,0,23,95235,1610,52,0,21
118798,1647,57,0,10,48672,1092,38,0,8,123677,380,95,0,10,128356,1309,54,0,2,122326,1095,18,0,0,95650,839,25,0,2,53703,2565,36,0,7,33481,600,50,0,10,74387,1110,33,0,2,134556,1346,41,0,10
132043,827,65,0,16,37741,2029,34,0,0,65594,480,28,0,31,139959,1623,42,0,34,94374,843,27,0,7,136827,922,86,0,21,130553,1619,35,0,23,87034,832,38,0,1,41126,593,23,0,19,137879,636,45,0,22
132364,1990,42,0,0,59607,1296,75,0,2,31721,1468,62,0,27,123458,1681,69,0,22,89412,365,62,0,6,137657,1731,69,0,10,121213,1164,88,0,6,86581,1328,31,0,11,8596,1886,81,0,0,139338,628,50,0,9
41533,1461,17,0,10,34511,948,30,0,0,103969,1057,104,0,5,118690,1346,24,0,29,104959,920,53,0,7,74777,1380,31,0,6,14596,1054,43,0,17,92279,413,28,0,9,133130,2537,39,0,18,121230,833,45,0,19
47737,858,96,0,24,113079,797,46,0,14,130510,971,52,0,17,138178,229,35,0,9,119752,1537,52,0,1,99846,928,76,0,23,129975,1048,32,0,9,127864,711,64,0,20,125008,2166,122,0,0,69339,1318,60,0,9
93820,1733,24,0,0,101909,1184,22,0,1,111717,1372,41,0,38,54584,434,84,0,18,113799,2587,71,0,40,116701,1536,59,0,21,113908,1161,47,0,23,92656,821,27,0,1,107003,1886,34,0,21,62731,1959,37,0,24
133462,1343,47,0,1,6916,568,129,0,38,82389,1801,52,0,21,67748,901,59,0,36,13083,2133,54,0,8,80944,1584,65,0,12,56620,1316,38,0,4,115538,1319,52,0,26,124898,627,32,0,33,33723,1404,37,0,14
98754,936,38,0,15,90196,1713,69,0,25,139076,1979,41,0,28,64293,730,63,0,10,50733,448,41,0,32,123104,1836,15,0,30,81558,274,38,0,30,92843,858,45,0,0,88283,2532,33,0,0,58173,649,29,0,24
111254,1078,73,0,43,75844,1348,27,0,20,101362,663,77,0,21,68861,987,78,0,22,46926,1093,28,0,36,127185,603,50,0,43,118914,1692,48,0,34,58381,822,67,0,10,59887,1117,73,0,1,128350,1109,45,0,11
48720,1006,38,0,20,95563,1381,32,0,35,136384,700,24,0,16,111440,1476,72,0,37,139150,475,76,0,11,120745,1811,73,0,19,83802,1502,66,0,29,78523,1020,40,0,19,48942,820,61,0,32,125164,1104,40,0,0
125548,1231,17,0,28,104746,450,55,0,0,117259,658,29,0,23,60502,925,24,0,21,131203,1371,54,0,13,99576,1180,50,0,26,88628,1239,62,0,10,140093,944,42,0,12,114284,694,62,0,22,128297,1706,73,0,18
111785,1360,25,0,30,103715,944,17,0,17,103539,1628,50,0,18,104855,909,10,0,0,80460,196,41,0,18,85850,479,86,0,6,98745,757,35,0,18,86211,1085,47,0,17,133694,1484,43,0,7,116802,1270,26,0,18
87117,2054,28,0,24,122907,894,47,0,31,112896,1326,46,0,0,123326,231,29,0,2,25649,1693,37,0,18,133275,1107,31,0,1,116582,640,42,0,0,140223,906,54,0,5,141186,1736,35,0,18,73449,1759,26,0,10
112558,773,31,0,0,108115,2080,224,0,14,50378,513,75,0,7,123498,671,79,0,10,111381,991,43,0,18,133849,1580,44,0,10,47132,1988,39,0,12,51043,256,28,0,12,74688,1121,17,0,12,121201,1060,38,0,3
86311,809,43,0,7,15883,679,50,0,17,132891,1200,22,0,10,142130,985,70,0,2,82163,1380,31,0,4,88903,1014,39,0,0,73425,1610,40,0,16,134090,633,39,0,15,111236,695,55,0,14,9037,951,60,0,16
7398,1464,75,0,48,10342,1027,29,0,19,88511,2357,33,0,45,141247,949,59,0,27,136045,955,50,0,25,114110,1602,46,0,5,116545,1968,25,0,37,33603,615,34,0,15,143067,883,60,0,30,123033,2065,71,0,1
5251,1631,54,0,31,91199,764,47,0,35,34904,1318,19,0,35,135115,625,63,0,0,76721,2105,51,0,0,91600,1685,96,0,13,101395,1306,37,0,34,72279,1816,49,0,2,127534,702,103,0,13,142007,1019,53,0,0
