nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
40
250
270
290
280
380
360
440
490
560
490
420
400
460
420
410
440
420
450
450
460
450
400
450
460
430
420
450
450
440
420
430
410
440
450
440
430
460
430
420
450
420
430
440
420
440
470
420
450
440
430
440
440
450
420
450
460
430
440
430
440
400
460
410
460
440
440
500
410
420
430
420
460
430
430
460
410
400
410
480
400
430
430
430
420
440
430
490
410
460
470
440
440
430
450
410
420
460
460
430
420
440
430
460
440
460
450
440
390
380
440
450
430
470
450
440
410
420
410
430
460
450
460
380
450
440
460
460
460
420
430
480
460
430
450
420
420
460
460
460
430
440
420
460
460
410
430
450
460
440
450
470
430
420
440
460
420
480
440
430
420
470
420
450
420
430
420
450
430
420
430
460
410
440
440
410
440
490
400
450
430
440
440
390
440
430
440
430
460
430
420
420
430
420
460
450
430
440
430
430
410
420
430
450
430
430
430
450
440
430
420
420
430
470
430
420
450
430
440
460
460
460
430
390
440
430
430
400
330
290
250
200
140
110
60
20
