nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
140
280
250
310
320
390
420
480
530
540
410
380
430
400
440
450
430
470
450
440
420
370
490
420
460
450
430
430
420
430
430
460
430
420
440
420
430
490
450
420
440
460
430
460
440
410
470
450
450
430
430
420
460
440
430
450
410
460
450
400
440
460
460
410
480
450
440
400
420
460
450
450
430
450
460
440
440
440
410
430
450
470
470
450
420
420
420
430
430
460
460
450
420
430
440
480
410
440
450
450
410
440
440
460
450
440
400
430
440
440
420
460
440
440
410
470
400
450
430
410
420
470
450
450
430
430
420
450
460
470
430
440
390
430
460
410
420
440
460
450
450
450
400
490
430
450
460
460
410
450
440
410
440
430
450
440
430
450
420
430
450
460
440
410
470
440
430
430
440
330
490
440
430
460
420
420
440
480
440
420
440
410
430
440
440
410
440
480
420
420
430
470
440
450
440
430
460
420
420
450
480
440
460
460
490
400
400
430
450
480
420
470
460
410
430
450
440
430
460
450
430
410
440
470
410
410
350
340
270
220
180
150
80
60
