nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
220
260
290
320
370
410
410
470
490
520
400
400
450
430
450
460
440
450
430
410
420
440
450
410
480
430
440
420
400
450
440
460
480
430
390
440
410
410
410
430
450
470
440
460
460
440
430
400
480
440
450
430
440
430
440
450
450
490
440
420
430
420
410
440
430
460
460
460
430
450
450
410
460
420
430
450
430
430
420
440
460
390
460
420
460
470
430
420
460
470
450
420
450
450
450
400
410
450
390
500
450
410
430
450
440
440
430
440
460
410
430
420
440
450
430
460
440
450
440
450
410
420
450
450
410
440
470
430
410
470
450
440
430
420
470
480
430
450
430
410
460
440
380
440
470
470
420
400
460
460
440
430
460
440
440
430
440
460
480
430
430
420
470
450
390
430
410
420
460
440
420
460
430
410
440
440
440
450
460
410
420
480
410
400
490
400
440
440
430
450
440
460
440
440
440
450
420
440
430
440
440
430
460
430
450
410
430
460
450
400
430
440
480
420
440
380
450
450
430
380
430
440
430
430
420
430
390
330
270
250
200
130
120
40
