0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
30
200
290
280
310
350
390
450
480
490
550
400
410
400
400
400
470
460
470
430
450
430
450
430
460
430
410
430
450
450
470
490
410
440
440
460
450
450
460
450
430
420
430
450
460
480
420
460
430
430
420
480
430
420
460
420
470
430
450
440
390
470
460
430
450
440
450
450
430
450
440
420
470
420
440
430
440
460
430
450
430
440
440
440
480
430
440
410
430
430
430
450
410
440
450
450
450
440
420
420
430
430
460
440
440
460
440
410
440
390
440
440
420
450
440
450
450
440
420
450
460
420
420
490
440
390
420
440
500
400
450
440
460
420
420
430
430
440
430
450
420
450
420
440
440
430
430
440
450
460
490
390
420
440
410
440
480
450
410
420
440
400
420
460
460
440
430
430
420
420
480
420
430
450
430
450
420
450
420
420
420
420
440
470
440
440
430
430
460
460
450
430
450
450
450
410
420
450
430
450
440
480
460
400
470
410
450
450
420
430
440
480
430
470
410
430
440
430
430
460
450
440
440
420
450
430
360
370
290
250
200
160
120
90
30
