nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
64
242
248
292
314
356
394
418
490
502
540
380
380
418
466
458
422
472
502
426
450
398
430
472
418
468
384
458
460
400
446
440
430
442
424
472
442
462
434
472
392
490
436
408
458
464
478
392
460
430
418
440
444
454
436
394
466
448
444
406
482
422
372
438
418
434
470
422
440
450
454
416
436
426
438
424
448
446
438
450
440
390
440
434
440
456
444
448
478
418
420
446
420
446
448
464
424
438
412
454
442
420
436
432
436
430
420
438
432
482
424
438
444
446
448
466
406
420
448
440
462
434
428
452
458
440
404
460
434
406
450
434
448
420
424
402
476
476
446
452
478
434
406
426
442
420
428
502
448
444
406
440
446
456
430
440
460
444
470
426
414
428
408
424
476
436
492
454
298
532
462
396
490
432
430
450
406
452
456
464
454
394
472
430
434
412
446
422
426
464
426
454
432
464
422
434
442
442
408
446
440
446
430
454
428
406
466
456
486
454
432
424
466
414
444
414
456
428
448
438
418
416
446
424
438
438
364
350
274
238
224
152
134
72
30
