nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16
224
278
292
318
356
388
408
432
532
592
348
420
400
404
428
444
464
466
462
408
428
434
442
442
412
500
436
466
444
396
428
462
402
440
472
432
466
414
436
428
394
462
434
442
450
442
420
408
434
464
466
456
422
424
454
442
444
432
442
446
460
440
408
460
440
424
438
454
452
440
438
426
444
456
432
468
452
434
464
436
466
460
432
444
428
376
422
452
448
458
436
426
410
444
476
416
460
396
466
414
416
488
430
462
460
414
404
470
426
430
474
440
408
490
418
432
456
416
468
428
430
452
464
396
446
462
444
448
410
458
434
430
470
442
438
428
430
406
418
444
426
348
540
386
438
428
450
418
358
520
472
390
424
386
496
372
440
434
416
518
434
430
442
320
434
498
468
444
440
402
412
446
464
430
478
412
442
436
408
420
434
422
436
460
428
418
428
440
442
404
462
420
470
444
416
450
428
436
450
392
428
488
392
424
426
436
428
458
444
406
432
432
432
448
442
430
442
428
402
468
416
416
406
472
456
424
364
368
288
276
194
172
134
82
32
