nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
64
222
272
290
332
324
396
418
478
510
526
402
414
460
424
458
422
450
444
432
440
432
438
438
472
424
420
358
462
486
444
436
438
422
430
416
420
424
444
446
436
416
430
412
456
436
442
420
430
418
440
444
470
448
422
454
416
446
466
434
428
448
462
458
424
450
420
446
438
454
452
420
424
426
444
416
406
470
442
476
400
446
438
466
448
440
408
454
442
480
406
438
468
448
404
442
450
426
430
470
436
468
422
456
426
434
420
454
406
434
464
412
432
448
438
434
454
484
440
410
476
394
392
450
418
428
422
480
464
444
456
398
444
424
398
464
426
406
432
472
444
440
430
466
418
382
478
436
452
400
452
390
468
456
428
458
412
464
440
430
430
440
408
458
388
464
434
462
448
448
418
422
460
444
442
424
420
448
424
424
434
432
448
454
416
434
428
410
426
440
462
448
440
430
414
448
454
448
444
456
442
426
426
490
458
420
468
392
464
400
456
426
416
476
448
406
468
402
436
444
422
438
442
428
466
474
392
398
296
252
232
216
148
98
68
18
