nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
58
254
280
276
328
344
400
392
462
530
486
436
386
416
422
400
470
422
474
440
424
436
456
448
464
434
432
462
410
424
422
454
426
446
418
438
368
486
426
454
438
466
398
438
432
452
460
430
390
472
428
418
448
404
442
444
398
470
478
448
474
402
432
406
446
422
414
454
464
430
460
464
428
394
454
410
480
466
396
404
438
432
468
432
460
446
418
412
428
454
444
448
450
416
474
418
438
462
416
414
444
458
470
440
414
438
470
436
406
474
460
426
422
406
416
452
470
446
442
420
434
458
446
478
434
394
462
428
454
452
418
412
478
432
436
404
458
478
440
428
468
430
426
458
442
400
464
436
414
444
452
442
452
398
438
440
424
454
436
468
426
442
448
438
430
440
452
412
486
416
452
432
466
432
404
418
466
462
440
400
432
462
428
428
444
488
430
428
448
426
404
478
446
432
426
424
470
456
450
402
440
474
434
404
438
450
474
432
426
422
464
450
418
432
426
434
462
420
414
474
424
440
476
422
458
434
374
360
296
254
228
156
128
94
52
6
