nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
211
246
250
235
282
284
345
353
315
391
173
147
137
124
109
132
97
83
92
51
68
51
55
47
43
50
52
42
42
40
45
54
46
44
25
23
27
23
30
27
44
33
42
47
47
49
50
39
29
20
28
27
23
34
36
53
45
46
47
33
43
48
43
35
35
28
20
22
38
50
54
44
51
50
66
45
61
50
36
30
31
31
52
58
53
65
53
63
54
61
55
71
43
43
22
31
51
57
88
67
67
75
71
81
78
70
52
39
62
61
53
57
56
56
58
48
47
62
52
34
38
33
42
53
50
35
37
65
63
67
66
31
38
36
34
41
35
46
48
45
41
55
52
50
45
44
35
38
29
28
37
44
45
44
44
49
69
57
59
62
43
25
42
24
35
44
52
49
56
51
54
46
64
55
49
30
28
22
30
54
40
59
51
58
74
47
75
66
65
34
45
40
39
48
50
46
58
55
71
59
75
67
71
47
30
17
52
46
56
55
46
51
56
63
63
57
36
28
24
19
43
37
26
59
46
40
46
61
46
53
36
44
35
28
22
43
61
54
66
58
61
47
59
72
45
47
33
39
41
45
60
37
59
42
50
43
49
47
46
38
43
39
31
59
68
54
60
67
55
63
51
53
38
43
29
30
42
58
60
58
53
55
55
77
69
62
45
46
18
21
47
49
67
54
56
53
56
57
58
48
45
30
23
33
30
53
50
56
42
53
51
53
62
49
39
38
30
31
46
38
42
47
52
47
45
61
65
52
52
29
43
35
42
52
50
50
55
65
59
45
60
56
42
38
29
40
45
54
43
59
58
73
51
64
71
47
34
42
20
33
45
47
52
54
65
61
58
63
68
45
40
35
32
29
44
49
55
45
64
56
53
66
69
52
41
31
24
33
43
44
53
33
51
51
54
56
56
53
55
37
29
31
25
23
43
50
46
62
55
46
68
72
57
49
44
29
27
14
34
69
50
52
43
41
54
60
69
56
50
43
33
27
35
37
43
47
48
49
51
55
55
70
38
37
35
28
30
50
42
51
49
56
49
64
69
56
49
45
46
26
23
57
41
54
54
77
54
69
50
61
57
53
37
29
36
37
38
39
53
48
54
56
55
75
49
34
34
32
39
45
39
53
55
51
49
55
53
59
68
46
33
37
26
43
45
66
56
57
45
48
59
79
64
45
39
36
42
42
52
45
54
57
53
48
58
58
42
49
34
27
29
57
44
44
57
52
49
59
64
55
49
40
45
34
28
44
38
45
45
57
49
55
41
51
76
40
44
33
40
38
50
53
49
48
38
54
68
57
48
37
38
34
25
47
40
54
57
53
49
61
61
39
64
45
43
32
31
39
51
51
76
51
54
62
58
55
58
33
43
26
34
53
42
47
52
52
69
48
52
68
57
56
34
42
26
47
58
54
43
60
57
68
74
66
47
49
40
33
42
40
50
56
48
49
49
54
49
54
58
55
33
29
19
38
46
45
57
56
59
65
56
59
45
40
31
36
24
43
42
46
41
64
54
55
52
62
56
46
33
36
26
27
36
34
52
59
60
51
42
53
58
58
33
27
25
39
43
43
50
56
57
67
45
57
60
55
52
35
28
37
58
55
56
47
41
54
51
61
64
57
38
49
26
36
46
53
53
39
56
54
67
64
68
51
34
25
34
34
48
56
53
70
47
50
52
69
57
58
47
41
26
25
42
52
47
55
49
55
38
61
64
65
40
31
26
33
41
53
45
46
42
68
42
53
62
56
49
41
28
25
38
61
47
49
64
55
61
73
58
87
57
28
29
42
54
55
50
59
48
42
45
53
59
74
52
37
19
37
52
57
63
45
56
52
63
64
48
47
43
31
28
39
43
50
46
59
48
58
50
54
55
47
54
31
34
39
55
43
49
53
49
56
49
57
72
52
34
30
31
43
44
59
49
62
53
54
38
64
48
48
31
28
24
42
51
54
67
61
50
64
50
61
66
54
45
30
28
51
44
47
60
53
59
50
60
62
57
43
35
32
34
44
44
49
57
44
69
50
47
55
57
48
45
40
18
45
47
40
36
39
53
52
60
56
60
53
31
36
21
37
47
42
64
44
59
70
57
59
45
41
40
34
24
26
32
46
49
40
54
58
58
69
64
51
43
35
23
20
52
40
54
64
52
55
66
56
62
51
41
31
26
27
53
48
41
71
40
45
59
59
65
48
46
32
32
30
38
58
56
47
54
52
63
58
58
62
37
43
