nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
8
189
236
255
265
297
317
302
358
307
346
204
136
128
137
107
95
99
84
69
61
71
63
59
58
55
62
45
27
36
45
40
43
44
58
39
39
54
46
34
27
32
26
32
25
37
37
41
46
43
46
52
56
45
33
26
25
35
24
30
47
41
44
53
45
39
49
47
43
40
27
17
24
36
43
59
48
65
41
39
52
50
48
50
37
25
25
48
42
60
75
75
49
70
60
79
72
45
43
33
47
60
71
68
57
77
65
64
75
81
47
30
22
47
54
58
45
47
70
61
71
59
49
50
38
41
40
61
44
45
51
55
45
64
52
41
47
46
44
35
37
38
40
50
55
50
49
40
51
61
44
36
26
19
33
42
55
57
68
53
56
53
42
49
50
42
34
22
32
34
52
53
61
56
55
49
63
72
48
35
34
33
49
51
67
50
66
42
60
63
65
67
43
49
26
55
58
54
51
48
61
49
53
65
65
52
33
23
21
61
48
44
42
58
49
45
63
61
53
45
27
33
34
63
53
58
41
51
51
48
55
74
52
43
39
26
51
50
44
44
47
66
63
43
58
54
37
36
31
38
54
50
47
63
56
58
54
63
66
42
46
24
36
56
58
58
66
53
63
61
64
67
61
44
31
23
47
50
51
55
55
52
57
56
64
50
35
23
23
35
34
50
53
46
55
50
53
55
51
69
41
37
28
28
50
48
52
60
52
45
44
64
52
63
57
36
25
25
34
39
52
44
64
46
52
51
52
74
57
52
36
24
40
47
53
52
62
51
56
62
55
42
37
37
29
36
42
53
64
54
67
58
65
72
61
64
35
38
27
40
46
45
57
66
41
60
60
41
58
50
36
32
34
45
42
63
52
54
59
55
53
55
70
49
27
24
29
46
54
70
62
49
56
39
49
58
49
35
32
37
45
53
57
41
40
68
58
61
67
64
45
41
28
37
50
54
64
58
59
71
46
55
69
57
31
37
43
46
52
45
55
65
49
51
61
67
52
49
27
30
29
43
55
64
56
54
53
59
51
64
55
35
36
33
34
52
64
42
59
62
63
63
59
69
57
40
36
27
45
47
63
44
68
41
61
64
57
59
28
34
42
46
51
42
57
50
43
49
58
53
55
64
45
34
35
43
46
59
49
60
56
60
56
56
54
46
37
32
37
51
43
48
61
67
42
63
53
71
55
40
38
19
47
39
60
55
52
54
66
58
51
48
54
45
34
29
36
55
40
52
55
63
58
57
59
49
45
21
26
30
42
48
62
50
49
66
58
61
61
55
35
35
28
43
42
39
49
50
40
61
55
51
71
65
52
28
25
37
28
54
61
62
52
61
37
70
77
65
51
31
24
41
46
54
57
59
52
62
61
69
67
45
34
32
17
45
52
48
61
45
56
72
69
68
68
39
39
29
42
46
46
50
64
54
62
53
61
60
47
53
24
26
42
57
41
44
61
45
63
52
62
44
33
36
31
27
40
44
53
57
49
53
49
43
48
69
45
25
41
16
37
56
44
51
48
57
71
48
49
55
41
40
30
22
51
45
58
66
50
61
57
58
59
63
56
29
38
33
54
58
40
53
41
46
62
57
63
48
23
28
33
54
51
55
58
54
57
70
51
72
58
41
31
30
49
51
51
53
57
49
55
54
67
62
52
50
27
22
46
46
60
61
56
56
59
58
57
70
34
33
26
31
54
41
47
48
55
49
57
61
49
57
40
32
24
15
49
53
58
67
59
67
73
48
85
57
46
35
26
54
55
46
54
56
49
47
61
46
54
43
45
25
32
50
54
46
53
49
53
41
59
69
59
37
34
37
58
49
61
60
52
47
52
61
64
65
44
26
27
44
51
49
62
50
62
55
62
62
53
47
34
33
45
41
49
56
57
46
49
55
71
51
48
41
26
24
35
47
55
56
52
70
71
49
59
61
55
35
29
32
44
58
62
51
58
54
52
52
62
58
41
32
24
30
37
55
52
50
64
48
51
61
61
43
38
33
35
45
43
52
56
49
71
51
52
56
78
52
31
34
42
51
46
50
55
54
55
56
49
64
50
40
32
41
39
47
57
59
58
45
54
49
60
54
47
33
39
22
44
46
56
45
59
62
69
68
58
67
49
27
22
39
41
49
55
52
58
47
57
58
53
47
26
30
29
44
41
58
58
52
59
50
53
49
82
42
43
27
19
40
57
50
49
63
47
71
63
79
63
43
27
31
30
45
52
60
51
50
64
54
52
78
39
34
22
29
55
58
60
63
55
49
66
67
61
57
47
31
