nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18
191
233
294
262
254
247
315
278
258
384
126
102
110
96
91
60
80
75
84
79
62
44
56
45
44
49
63
42
46
21
26
38
43
40
33
47
41
39
30
55
43
33
21
24
16
13
28
35
40
25
41
40
41
36
47
37
41
29
30
18
17
25
23
45
42
47
46
32
59
56
59
53
42
28
32
25
43
40
46
48
53
57
67
62
46
67
35
30
30
22
34
59
58
50
50
71
70
78
69
79
49
53
34
49
67
58
62
68
74
64
62
76
80
57
44
49
43
55
51
50
43
57
57
61
61
40
43
32
37
18
34
28
45
36
39
62
56
60
48
51
54
44
29
26
32
32
32
53
45
43
57
50
44
45
54
35
37
32
28
27
29
48
54
53
54
50
50
54
34
51
56
30
28
29
16
48
60
39
63
66
55
60
61
55
66
38
26
36
43
53
51
58
40
68
74
73
55
70
51
40
39
40
49
39
61
54
58
51
52
62
70
44
46
30
22
45
50
51
64
56
45
61
49
44
59
47
34
34
32
40
40
59
51
41
56
62
69
70
49
44
35
33
27
48
53
49
43
50
61
53
52
65
57
36
30
27
30
63
46
58
48
47
49
58
54
70
47
57
36
30
41
59
58
64
64
52
57
67
69
58
54
55
25
35
50
50
61
41
44
55
66
57
54
44
29
34
26
47
42
52
50
51
45
48
65
50
77
48
42
35
30
34
46
47
45
64
50
56
59
52
61
55
36
39
28
45
49
40
54
47
57
46
47
55
50
44
43
34
27
28
43
48
57
60
45
58
56
57
53
60
55
33
34
24
42
41
51
64
62
52
71
57
68
63
49
32
29
41
44
57
50
58
54
59
45
50
55
55
49
24
25
37
51
53
45
50
52
48
71
49
62
56
31
35
31
27
43
53
42
59
48
64
70
49
60
63
40
44
21
23
54
57
54
56
49
51
55
62
62
61
48
28
28
17
56
46
48
57
41
40
53
48
66
62
42
35
32
31
43
49
56
54
50
63
55
59
67
69
39
41
34
39
47
32
58
62
52
47
51
70
54
56
38
33
32
25
48
48
55
39
59
60
61
54
63
64
44
37
29
37
45
45
59
44
49
63
59
68
57
49
35
39
26
49
41
49
65
44
57
58
65
54
55
44
31
42
31
39
39
52
50
39
49
55
54
55
52
53
32
27
26
43
42
64
68
54
54
62
44
56
65
51
31
43
27
42
63
41
55
42
67
58
51
54
64
54
44
34
34
37
63
54
44
56
60
53
66
55
57
55
42
43
23
41
39
49
42
47
42
59
56
50
46
54
38
28
31
42
43
52
62
28
53
53
57
64
57
34
46
43
23
33
47
40
70
56
61
51
46
47
51
45
35
34
28
36
40
60
55
56
44
68
56
76
51
37
47
39
22
44
43
49
73
48
55
69
61
60
59
53
41
38
29
45
52
60
51
61
64
49
49
73
60
41
34
26
21
46
36
46
61
51
58
59
51
61
44
44
34
26
32
29
52
37
48
57
52
51
49
63
60
58
49
34
18
25
41
32
40
42
60
64
60
49
65
60
43
36
28
18
41
39
49
55
37
61
50
55
43
50
46
44
27
22
30
48
57
55
65
44
57
59
62
69
51
43
32
30
44
48
55
48
49
51
61
44
60
61
45
44
36
34
52
41
69
55
64
70
58
65
51
63
41
43
22
27
35
36
50
50
51
51
52
65
66
39
45
45
20
36
41
37
38
45
45
42
55
69
60
69
57
31
43
35
36
43
49
53
39
51
49
56
42
61
72
36
36
37
27
48
69
52
41
55
52
58
55
58
40
48
35
32
44
43
62
54
54
65
47
65
51
65
49
44
24
34
39
63
48
65
41
54
57
50
60
59
49
37
30
32
54
44
47
46
60
51
73
48
69
39
36
39
28
33
54
45
53
51
53
55
54
51
56
54
36
39
31
38
62
57
47
56
60
48
54
69
51
37
41
31
30
57
36
48
53
50
52
66
60
60
70
50
30
26
34
37
58
48
53
48
48
58
54
80
68
41
32
32
62
49
45
55
45
49
54
74
77
58
48
33
42
19
43
51
44
51
51
52
55
58
56
58
53
41
36
22
52
36
47
62
50
56
72
51
62
47
54
24
26
30
54
48
46
39
63
44
49
60
50
55
33
40
31
29
37
56
53
60
55
63
62
55
49
69
49
31
21
26
53
51
37
45
52
68
45
54
62
51
44
37
30
33
29
48
46
64
55
46
51
61
51
68
44
48
31
35
50
49
45
59
49
51
60
53
61
51
41
44
25
33
36
38
50
53
47
54
42
61
50
65
49
40
33
25
38
41
57
47
61
51
55
47
58
61
53
48
36
22
49
44
53
52
44
60
53
54
55
72
71
53
30
21
51
36
44
45
48
32
52
56
63
60
50
44
32
33
29
42
45
55
43
55
60
