nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
126
244
278
309
310
353
379
413
483
519
434
365
394
379
431
411
397
403
390
397
450
411
413
395
383
432
428
376
422
415
432
433
414
391
406
413
415
434
398
370
412
408
414
446
401
405
366
394
411
416
393
401
447
425
357
407
417
426
405
385
385
445
423
398
445
498
403
391
382
400
392
384
390
432
441
417
396
401
403
425
401
410
427
415
388
397
393
367
450
393
413
403
402
405
399
447
420
393
396
396
425
380
420
402
411
390
408
410
429
382
414
403
383
393
401
412
428
420
425
388
425
393
429
381
429
396
419
407
370
403
454
410
396
404
396
401
403
409
412
422
404
409
409
397
402
405
447
390
414
423
425
426
394
411
441
397
413
424
441
392
421
387
364
398
408
438
398
426
380
416
388
409
394
454
440
405
388
408
385
418
384
427
411
415
423
367
423
436
440
404
418
396
419
403
419
427
410
399
399
400
423
399
378
403
415
400
403
389
399
417
457
383
372
430
388
426
393
417
410
399
395
421
448
442
392
395
367
417
414
433
429
387
410
378
402
440
415
392
395
380
434
429
363
325
290
223
203
185
140
67
45
3
0
0
0
0
0
0
0
0
0
0
0
0
0
