nb_connexions_par_seconde
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
97
237
264
280
339
335
388
437
423
514
467
397
373
405
404
406
410
420
420
410
429
423
407
401
387
432
433
415
405
402
377
416
419
442
423
394
385
402
432
392
391
439
429
410
427
396
402
402
381
401
453
397
424
418
386
392
402
405
428
426
434
394
393
423
418
389
463
443
381
423
413
389
394
385
453
414
403
414
417
402
415
359
401
411
409
421
420
401
443
368
378
420
414
411
396
387
416
407
389
415
385
430
411
436
404
398
441
401
397
408
422
451
435
380
429
391
397
427
406
454
379
389
390
372
426
437
400
391
431
411
389
405
426
409
434
399
384
414
376
396
396
413
410
393
406
387
410
351
456
429
389
398
415
431
401
388
415
404
391
412
408
450
418
407
408
413
427
414
401
408
402
411
374
390
400
429
426
402
407
392
399
389
416
414
410
413
416
391
392
402
409
392
405
409
425
461
410
395
402
404
436
395
434
417
434
417
374
403
397
406
411
457
402
393
402
415
432
371
390
389
413
396
413
447
403
405
418
366
400
417
415
368
384
418
398
416
418
415
418
424
395
385
391
319
278
262
197
183
154
95
35
5
0
0
0
0
0
0
0
0
0
0
0
0
0
0
