112244,801,257.5
112380,1289,48.0
112483,1148,74.0
112971,1266,41.4782608695652
112983,1452,34.2
113005,1041,117.8
113142,2200,37.9
113340,1780,49.425
113541,1387,50.4
113698,1850,147.5
113821,1693,37.5
114052,1220,52.5
114066,1230,75.75
114076,1452,58.1
114265,1441,26.25
114332,1570,27.0
114401,840,52.0
114604,1181,32.0
114645,1529,27.3333333333333
115020,1290,95.55
115283,1749,33.6
115329,968,35.3571428571429
115411,1500,50.7272727272727
115414,2014,32.1
115577,1431,37.0
115686,1303,46.6666666666667
115732,1256,49.5
115784,1948,39.4
116128,975,42.0
116209,1749,18.2
116264,1731,51.3636363636364
116284,1623,47.3
116350,1114,90.3333333333333
116354,1857,23.2
116356,1150,73.3684210526316
116385,1133,34.3
116518,1343,37.5
116632,1508,35.7142857142857
116726,1742,36.2
116858,1360,74.3846153846154
116969,1376,50.8571428571429
117052,1290,52.0
117203,1138,64.0
117342,1457,46.8333333333333
117725,1290,45.6
117925,1025,43.2857142857143
118000,1150,67.1666666666667
118107,1150,46.4
118120,1148,27.2
118132,1500,30.4
118152,1406,96.0
118173,1290,38.6
118198,1850,49.8571428571429
118212,1435,33.2
118274,1080,65.0
118409,1570,185.2
118489,1290,38.4
118513,1711,58.08
118608,1272,41.0
118699,1570,56.1
118836,1294,102.0
118908,1214,101.0
119088,1570,61.7
119231,1196,29.5333333333333
119413,876,65.6
119447,1438,55.1
119476,1360,55.9090909090909
119614,1359,31.7
119666,870,37.1666666666667
120051,1535,49.4
120134,2206,88.0
120139,1231,40.875
120180,2060,56.5
120322,1252,23.0
120390,1133,44.6666666666667
120440,1476,41.125
120555,870,63.5
120561,1576,22.6
120573,958,71.9333333333333
120611,1184,46.8
120680,1196,75.3076923076923
120690,1169,59.3076923076923
120869,1851,60.2857142857143
121155,1273,36.2222222222222
121473,843,62.5714285714286
121764,1080,95.0
122276,1403,31.4166666666667
122311,1301,34.0
122386,1471,50.0869565217391
122585,931,48.5625
122595,1171,37.3333333333333
122666,1462,18.5
122705,1212,37.6
122723,1327,41.125
122910,1870,86.75
123309,1445,60.4
123606,1363,58.2
123614,1728,55.1
123810,2106,45.0
123850,2262,32.3
123854,1346,55.0
123892,829,28.15
124077,1359,61.8333333333333
124268,1826,66.875
124644,1189,42.6
124666,1168,31.7
124764,1375,35.3333333333333
124788,815,20.1
124885,895,202.833333333333
124991,912,24.5
125128,1780,39.4
125331,1126,90.5
125363,1478,46.0
125618,1347,35.15
126048,1279,30.0
126358,1500,39.4615384615385
126464,1434,50.1
126665,1270,44.7
126900,1902,44.7
126910,1500,37.5
127044,1097,53.0
127210,1182,53.4
127252,1449,47.9
127272,1168,56.3333333333333
127719,1010,45.25
127836,1529,42.75
127912,1373,65.6666666666667
127963,1500,53.1
128052,1303,55.2
128207,1412,31.5
128215,1430,58.7
128355,1040,44.6
128661,1945,25.0
128953,986,30.0526315789474
128998,1920,31.9
129059,1855,16.5555555555556
129216,1396,20.2
129248,1232,48.6666666666667
129342,1462,59.0
129529,997,111.333333333333
129626,1830,25.7272727272727
130296,1474,50.04
130390,2130,39.6428571428571
130440,1407,42.3333333333333
130449,1234,58.9230769230769
130587,1588,52.5652173913044
130731,1726,57.5
130735,1002,69.0
130964,1010,57.0
131002,1069,62.0
131092,1878,46.5
131254,1290,48.65
131346,1448,58.3333333333333
131737,1311,79.1
131937,1436,46.6666666666667
132319,1459,44.8571428571429
132452,1931,25.0
132750,1249,48.2941176470588
132864,1277,27.0
132949,1500,48.9
133214,1108,53.3
133532,1154,30.0
133586,1441,30.0
133626,1120,61.1
133945,2340,42.6315789473684
134363,1150,39.0909090909091
134648,1450,34.5
134697,1630,56.6
134750,1511,23.9
134757,1156,58.0
134826,1219,81.5
134829,1430,62.1764705882353
134894,1483,33.6
134998,1780,32.1
135500,1290,46.5
135547,1203,58.6923076923077
135621,1710,63.5625
135660,836,68.2857142857143
135732,1367,43.4
135821,1296,45.3333333333333
135847,1315,47.0
136020,973,78.6666666666667
136022,1374,79.4
136065,1220,26.0
136084,1311,18.7857142857143
136122,1256,28.9090909090909
136311,1956,38.0
136410,1693,90.5789473684211
136606,1290,35.4
136661,1920,39.9
136770,1420,35.9
136915,1740,24.7037037037037
136927,1529,65.5
136982,1490,33.6666666666667
137066,1212,13.0
137255,1820,28.8
137648,976,38.8
137828,1035,35.0
137856,951,60.3684210526316
137901,1150,36.5
138257,1058,75.6666666666667
138410,1342,60.4
138436,1500,58.7
138892,1107,61.75
139093,1440,35.1
139139,1184,17.3636363636364
139256,1485,67.3333333333333
139342,1466,24.6666666666667
139536,1319,47.0
139562,1193,47.2142857142857
139587,1384,19.5
139679,1693,109.8
140237,1500,51.5
140723,2200,48.0
140830,1107,166.4
140905,1780,81.3478260869565
140931,1263,47.8571428571429
140958,1483,46.9
141112,1411,56.625
141425,1435,67.4
141433,1094,49.2142857142857
141593,1160,56.125
142056,1413,51.0
142059,1518,51.6
142153,1080,55.8
142268,1379,64.1333333333333
142454,1104,30.0
142653,1469,52.6666666666667
142871,1177,42.0
143053,1469,32.3
143056,1381,50.8333333333333
143067,1315,57.8
143173,1653,29.1428571428571
143295,1242,58.8
143471,959,23.25
143578,1786,58.9090909090909
143585,1308,51.775
143652,1091,32.5714285714286
143889,1148,58.0
144041,1189,44.3636363636364
144127,1401,96.0
144180,1336,18.0
144196,1569,31.0555555555556
144280,1259,35.0
145031,1591,54.8461538461538
145090,1272,27.9
145206,1337,23.4
145351,1360,43.2
145440,1749,66.5
145500,1430,58.5
145759,1437,53.0
145790,1150,89.7
145795,1550,56.5
146243,1413,20.0
146347,1550,35.5
146394,1152,25.1
146405,1437,28.0
146518,1161,42.0909090909091
146607,1382,78.24
147024,1267,45.7391304347826
147162,1850,24.7142857142857
147343,1080,27.4
147469,1500,75.7
147475,1850,55.8333333333333
147698,1168,64.6923076923077
147709,1186,43.4166666666667
148027,1505,46.6
148053,979,42.5714285714286
148062,1143,20.0
148096,1500,67.4
148185,1176,95.05
148220,1150,86.3
148230,1817,49.8571428571429
148240,1288,46.0
148247,1515,119.3
148302,883,46.5
148383,1245,81.0
148435,1430,70.7096774193548
148649,1478,40.4
149071,1254,19.9230769230769
149152,1380,38.4
149283,1513,34.0
149316,1154,19.0
149391,1189,59.75
149514,1288,79.8571428571429
149640,1543,27.9
149788,983,50.2
150073,1485,27.1818181818182
150078,1119,34.85
151087,1268,111.307692307692
151127,1155,57.0
151151,1707,45.3
151185,1362,52.5
151459,1022,52.3333333333333
151550,1010,23.9230769230769
151796,1563,18.6666666666667
151869,1990,56.3
152231,1120,28.7142857142857
152496,1745,30.0
152559,940,63.3
152654,1322,25.2
152698,1124,25.25
152761,1509,42.0
152762,1385,62.5
152854,1434,71.0
153088,1290,42.5
153460,1133,28.0
153569,1190,40.4615384615385
153615,1138,34.0
153698,1786,56.6111111111111
153849,1710,45.25
153859,1290,100.333333333333
153885,1338,80.5
153974,1462,35.0
154018,1360,47.8
154303,1430,52.1
154375,1504,52.2352941176471
154391,1084,58.4
154519,1471,53.15
154729,1336,50.5
154814,2205,34.8
154998,1245,66.9
155035,1881,51.4
155298,1623,38.8
155462,1797,94.0
155495,2519,31.3
155590,870,19.0
156026,1430,48.1111111111111
156132,1583,32.4
156135,1547,19.6666666666667
156220,1420,33.8048780487805
156261,1329,72.2222222222222
156563,1524,20.2
156620,1049,25.2
156643,870,71.2142857142857
156976,2113,43.5
157227,1406,81.6153846153846
157378,1144,51.3333333333333
157393,1483,41.6666666666667
157515,1771,41.125
157611,1469,21.2
157786,1550,41.5
157855,1196,52.4
158009,1408,49.2857142857143
158111,1850,40.7
158146,1186,21.7
158297,1354,36.0
158313,1189,67.0
158408,1430,35.8333333333333
158505,1236,70.8
158654,1133,152.0
158750,1243,25.3
158786,1142,76.7
158788,1360,68.3
159284,1189,58.0
159738,1080,33.9
159885,1000,33.0
159923,1009,61.0
159982,1133,103.6
160025,1446,47.3
160446,1836,30.5
160588,1317,60.25
160613,1616,44.0
160642,1445,48.25
160659,1662,36.0
160814,1439,27.1052631578947
161001,1191,52.5454545454545
161141,1202,40.1111111111111
161192,1236,15.2
161436,1430,26.25
161447,1487,30.3157894736842
161632,1748,95.0
161754,1502,50.6666666666667
162340,1716,18.8333333333333
162518,1302,25.0
162590,1252,55.4666666666667
163032,1848,30.1
163291,1290,57.5
163631,1910,50.0
164117,1150,27.0
164166,1167,44.75
164177,2482,51.3333333333333
164573,1150,43.9
164831,1693,32.0
165726,1584,49.6
165746,1247,48.6
166078,1780,52.3888888888889
166394,1850,49.0
166918,1610,14.0
167018,1291,30.7
167027,1602,23.125
167362,802,67.4444444444444
167600,1133,70.75
167616,1462,47.4285714285714
167720,1166,52.9
167776,1347,18.5
167841,1212,32.6666666666667
167873,1116,30.5714285714286
167961,1668,34.3333333333333
168542,2012,37.65
168705,876,59.4285714285714
169314,1904,43.9
170152,2036,102.0
171156,1911,44.6
171679,1475,59.9
171738,1150,54.0
171766,1044,47.3333333333333
171850,1290,59.5
171904,1252,53.7777777777778
172380,1612,22.5333333333333
172444,1464,75.0
172595,1801,36.0
172700,2130,22.0
173123,1150,73.5
173254,1223,49.0
173333,1301,61.0
173339,2270,18.1666666666667
173470,1201,41.6666666666667
173531,1304,61.5
173700,1010,34.3
173984,1704,96.9
173985,1570,67.25
174035,2670,37.4444444444444
174056,1801,23.0
174096,964,84.0
174480,895,50.25
174940,1277,25.7368421052632
174991,1290,29.0
175121,1224,33.0
175198,1239,90.6666666666667
175378,1133,44.7
175830,1147,26.0
175955,1008,33.0
176216,1294,34.5
176319,1501,35.2307692307692
176424,2113,46.3571428571429
176667,2393,40.3
176814,1273,22.9375
177191,1413,43.2
177212,1850,48.4
177252,1570,35.9444444444444
178198,1050,52.0
178279,1336,49.0
178387,1483,57.5
178667,1570,51.4166666666667
178901,1491,49.55
179037,1213,18.0
179044,1182,28.25
179305,888,20.0
179333,1588,46.3666666666667
179458,1527,56.8
179967,1100,64.3333333333333
180131,1290,28.0
180232,1428,54.2
180334,1570,44.6
180619,1905,44.5
180682,1150,31.4
180686,2060,70.5833333333333
180889,1465,55.6
181044,1389,21.0
181272,1052,28.6666666666667
181534,967,40.4
181736,1056,48.8333333333333
181963,1325,53.9
182066,1192,71.1923076923077
182250,1159,52.2
182324,2060,67.1666666666667
182478,1570,52.0
182503,1051,53.9
182513,1213,46.2222222222222
182567,1289,91.8
183486,1345,30.5
183817,1500,30.5
183894,1657,39.0
183987,1263,38.1
184046,1834,24.7368421052632
184122,1261,57.3
184209,1399,71.4
184543,1437,23.2
184644,1290,56.8461538461538
184734,1417,36.25
184764,1352,18.75
185327,2200,30.9
185445,1360,43.0
185703,835,45.65
185920,1553,52.5
186020,1525,59.8571428571429
186219,1540,30.0
186303,1231,101.0
186521,1010,40.1
186795,1156,23.25
187446,1178,27.75
187609,1133,50.0
187987,1340,29.3333333333333
188302,1233,66.25
188307,1119,45.0
188337,1640,70.2
188385,1336,49.0
188402,1713,116.555555555556
188443,1450,18.625
188708,1572,22.0
188714,1135,71.0
189286,1250,61.5
189334,1507,50.5384615384615
189377,2286,41.0588235294118
189681,1520,40.0
189761,1277,67.6666666666667
189908,1446,36.0
189977,1430,65.25
190126,1681,92.5909090909091
190330,1256,46.5
190398,2106,10.1111111111111
190433,1315,15.6
190561,1780,37.7272727272727
190651,1154,33.7
190711,1441,43.2727272727273
190746,2051,23.5
190823,1615,59.0
191010,1789,74.7142857142857
191075,1360,20.7142857142857
191310,1324,53.25
191337,1500,51.8333333333333
191356,1161,50.2
191435,1133,56.8461538461538
191537,1520,58.25
191749,1501,93.95
191854,1551,55.09375
191874,1518,61.2857142857143
192462,1457,39.0
192505,1340,82.25
192523,1590,54.0
192742,912,51.2
192999,1256,46.1666666666667
193103,1500,39.0
193140,1430,25.8
193172,1219,59.5714285714286
193201,940,20.5
193342,1290,149.333333333333
193666,1172,29.0
193884,1570,52.8
194019,1520,25.2857142857143
194325,1051,37.0
194361,1599,62.8333333333333
194509,1399,33.0
194909,1090,25.9
195319,1457,50.0
195322,1539,53.6
196272,1407,30.0
196294,1434,64.1
196373,940,60.0
196397,800,40.3333333333333
196443,1473,47.0
196494,1336,129.5
196500,1470,38.0
196928,1312,47.0
196985,1594,20.75
197070,1430,41.0
197104,1651,55.8
197476,1740,40.1666666666667
197640,1859,59.1111111111111
197768,1446,77.0
197956,839,24.4
197964,1532,22.0
198151,1360,42.0
198379,1570,43.1
198598,870,50.6666666666667
198689,1099,37.0
198719,1743,48.8
199081,1150,69.3
199903,1611,36.0
200045,1080,31.7
200463,1598,37.0
200831,1084,73.5
201005,1255,22.6
201049,1537,50.2
201103,1331,50.4117647058824
201231,1360,30.0
201448,1010,55.0
201683,1373,27.0
202002,1384,29.0
202152,1247,23.0
202674,1102,60.0
202867,1225,18.2142857142857
202875,1459,68.5
204250,1334,30.0
204296,1809,32.9
204536,1546,55.3529411764706
205279,1430,54.0
205463,1133,121.2
205723,1230,16.0
205763,1324,48.0
205953,1220,41.0
206771,1789,41.9333333333333
206882,1207,19.0
206904,859,77.9
206926,1242,61.0
207021,1620,49.25
207032,1668,18.6
207606,1196,43.375
207701,1380,21.1666666666667
208103,1595,222.0
208200,1400,61.75
208232,1329,24.4
208305,905,17.5
208375,1273,31.0
208816,1404,19.6
208832,1265,19.375
208936,1257,30.0
208959,1492,77.0
208993,1010,65.0
209008,1490,49.1
209089,993,57.2
209165,1553,36.2941176470588
209307,910,58.3333333333333
209424,1889,65.2
209426,1466,97.2
210089,1321,37.5
210174,950,62.05
210452,1166,98.7777777777778
210458,1702,32.9444444444444
210570,1710,35.4
210704,1507,30.0
210807,1306,62.4
210830,1191,50.4166666666667
210998,1842,20.3
211128,1883,78.1
211219,1515,86.0
211221,1327,51.5294117647059
211368,920,41.5
211761,1542,44.3
211776,1834,76.5
211809,1850,41.1428571428571
211834,1430,86.2272727272727
212136,1133,49.0
212256,1174,51.25
212347,1462,82.0
212396,1204,26.0
212469,1443,41.5
212647,1814,74.0
212709,1161,39.8
212738,804,67.0
213394,2215,24.0
213413,1375,66.1
213634,1150,49.2727272727273
213817,1823,47.5
214101,1220,40.6666666666667
214136,1361,12.0
214170,1176,46.25
214454,1107,41.5
214500,1501,24.6
214648,1527,32.0
214801,1138,31.1
214893,1413,52.5
215273,1473,234.5
215381,1534,26.3684210526316
215468,1957,41.8
215612,800,102.1
215615,1360,68.0
216469,1828,58.0
216597,1454,63.9444444444444
216612,1570,29.5454545454545
216617,880,45.3
216690,1233,40.7272727272727
216829,1337,21.2
216998,1504,42.05
217022,1570,40.6
217031,1317,45.0
217051,1245,47.4
217207,1368,46.2
217343,1409,54.25
217678,1304,31.0
217844,1691,33.5
218063,1640,52.0
218164,1674,61.35
218295,1341,34.3
218511,1477,64.8
218605,1442,52.0
218709,1340,28.5
218736,1178,52.6923076923077
218784,1328,37.0
218894,1323,25.0
218934,2043,35.2857142857143
218995,1716,70.4
219015,940,20.5
219071,1861,54.6666666666667
219259,1161,40.8
219310,1890,20.9333333333333
219323,1770,36.8666666666667
219375,1380,42.85
219387,1506,32.2
219417,1220,53.0
219469,1602,32.45
219511,1212,45.3
219623,1457,30.0
219634,1850,17.4
220050,1080,74.8333333333333
220057,1506,71.3
220364,1303,45.9
220515,904,45.6666666666667
220639,1422,53.0
220804,1303,27.7142857142857
220903,1181,41.8333333333333
220928,1853,29.4
220933,1441,59.9
220992,1850,39.25
221389,1233,39.4285714285714
221607,1387,29.5
221729,1353,54.5
221880,2097,28.7777777777778
221954,1140,32.2
222020,914,42.5454545454545
222074,1080,56.3333333333333
222195,911,39.5
222482,1920,45.4
222688,1358,26.0
222873,1389,37.8571428571429
223165,1732,57.6
223255,1500,29.3
223269,1294,62.5
223453,1063,23.0
223613,1382,23.4736842105263
223728,1390,35.3
223795,1150,33.2
224114,1441,16.2142857142857
224308,1084,66.6666666666667
224492,1602,23.2777777777778
224534,908,94.15
224684,1504,54.0
225103,1040,34.6666666666667
225429,1080,55.2666666666667
225466,1321,104.2
225736,1315,41.0
225743,1360,33.0
226038,1184,27.3
226238,1271,19.0
226353,1324,17.16
226360,1010,49.25
226406,1080,54.2
226634,1259,28.3636363636364
226744,1246,27.25
227064,1150,26.0
227186,1343,89.4
227190,925,36.0625
227359,1676,18.3
227569,1131,22.6666666666667
227590,1277,79.0
227634,2306,41.551724137931
227734,1658,41.55
227748,1088,32.4285714285714
227951,1290,42.0
227985,1157,70.0
227991,1387,23.2
228099,1189,76.3
228115,1500,19.2
228177,1140,56.0555555555556
228476,1001,70.2
228952,1362,25.1818181818182
228965,907,46.3
229290,1445,58.1818181818182
229420,1309,43.8333333333333
229542,1345,59.0
229766,1854,18.9090909090909
229989,1150,34.2903225806452
230011,1220,70.8125
230016,1170,74.0
230057,940,22.4
230201,1438,94.3
230515,1121,65.5
230621,825,46.4
231093,1503,57.0
231107,1430,45.625
231361,1710,33.4
231569,1116,30.75
231575,1528,68.7
231849,1464,16.95
231968,1618,41.4
232000,1660,57.4
232250,1438,33.3333333333333
232492,953,26.1
232876,827,53.4
232901,1150,22.2
232970,1285,59.3333333333333
232975,1751,29.4
232984,1150,49.875
233137,940,49.0
233232,1338,16.0
233450,1422,62.0
233584,1294,37.1
233656,1651,52.3333333333333
233827,1220,29.0
233945,1430,43.25
234004,1238,53.5
234147,1512,22.0
234669,1496,62.8
235316,1203,30.75
235360,1230,43.3333333333333
235511,1359,53.1764705882353
235585,870,59.4117647058824
235811,1023,34.3
236029,1063,29.0
236405,949,32.6
236609,1189,54.5
236764,1877,38.3333333333333
236866,1041,56.7
238440,1457,52.25
238441,870,45.55
239016,1265,54.4
239179,1461,37.55
239317,1676,35.12
239600,1408,48.0
239645,870,39.0
239751,1150,117.142857142857
239981,1133,65.3
240052,1941,101.555555555556
240159,1780,20.5
240973,1191,32.3333333333333
241502,1107,72.0
241581,1535,72.0
242332,1191,24.8888888888889
242392,1501,46.4
242534,1028,88.3
242569,1448,18.7
242645,1242,47.3333333333333
242745,1250,60.0
243145,1150,33.8571428571429
243316,895,39.2727272727273
243799,1309,50.9
243808,1373,46.8333333333333
244442,1056,56.6
244484,1443,31.3
244700,876,25.6842105263158
244766,1221,106.0
245517,1171,45.0
245813,1440,17.0
245830,1345,32.0
245887,1710,47.2727272727273
245985,1080,49.0
246173,881,47.1578947368421
246568,1430,18.5
246571,1482,78.6
246704,1525,59.0
246718,1189,63.0
246814,1430,32.0625
246827,1026,65.0
247091,1885,22.2857142857143
247413,1312,25.4375
247471,1780,27.0
247612,1203,18.0
247751,1170,27.25
247847,1269,45.25
247864,1780,27.8333333333333
247999,1642,48.0
248675,1290,50.3
248849,913,77.0
249403,1432,18.0
249517,1290,65.6666666666667
249614,1861,37.4
249740,1413,41.0
249773,1728,30.0
249992,1150,76.0
250398,1252,26.3
250657,1173,69.3846153846154
250706,1133,37.2857142857143
251207,1360,52.0
251456,1815,49.05
251502,806,15.1
251841,1305,35.5
252273,1451,72.3333333333333
252321,1305,54.3
252785,1294,44.5625
253335,2172,48.1111111111111
253338,1435,30.4
